Age,Income,Family,ZIP Code,Education,CCAvg,Experience,Personal Loan,Mortgage,Securities Account,CD Account,Online,CreditCard
43,81,4,90630,3,0/20,19,No,0,No,No,No,Yes
43,74,4,94035,1,1/90,19,No,0,No,No,No,Yes
61,89,3,93109,1,0/50,36,No,0,No,No,Yes,No
35,82,3,95064,2,0/90,9,No,0,No,No,Yes,No
59,88,4,93106,2,1/90,33,No,0,No,No,No,No
40,61,3,91711,3,2/10,16,No,0,No,No,No,No
61,139,2,95133,1,3/90,36,No,0,No,No,No,No
48,29,1,93711,2,1/30,23,No,0,No,No,No,No
37,51,3,93305,1,2/10,11,No,0,No,No,Yes,Yes
56,58,1,95064,3,1/80,32,No,241,No,No,Yes,No
35,21,2,91125,3,1/40,9,No,125,No,No,Yes,No
35,43,2,95819,2,1/67,8,No,0,No,No,No,No
40,104,2,94301,2,1/80,16,No,0,No,No,No,No
50,9,1,94109,2,0/50,23,No,98,No,No,Yes,No
49,39,3,91125,2,1/90,25,No,0,No,No,No,No
46,89,1,94303,1,2/70,22,No,0,Yes,Yes,Yes,Yes
64,21,2,94028,3,0/30,40,No,0,No,No,No,No
60,173,3,90059,3,3/10,35,Yes,0,No,No,Yes,No
45,29,1,95051,3,0/30,21,No,105,No,No,Yes,Yes
52,43,4,94005,2,0/20,27,No,0,No,No,No,Yes
58,30,3,90066,2,0/40,34,No,0,No,No,No,No
54,39,4,94806,3,0/10,30,No,0,Yes,No,Yes,No
48,83,2,90028,3,0/40,22,No,248,No,No,Yes,No
51,58,3,93106,2,0/70,25,No,223,No,No,No,No
53,8,1,94709,2,0/50,26,No,0,No,No,No,Yes
57,39,3,95929,3,1/00,27,No,0,Yes,No,No,Yes
43,204,2,91902,1,8/80,18,No,0,No,No,Yes,No
37,45,1,94591,1,1/80,13,No,0,No,No,No,No
32,111,1,90277,1,3/80,7,No,0,Yes,No,No,No
34,83,2,95060,2,2/00,10,No,148,No,No,No,No
54,83,1,94596,3,3/00,24,No,0,No,No,No,No
62,115,2,92093,1,2/80,36,No,202,No,No,Yes,Yes
56,60,1,93106,3,1/80,32,No,227,No,No,Yes,No
39,53,1,94116,1,1/80,15,No,0,No,No,No,No
32,134,2,95929,1,3/30,7,No,0,No,No,Yes,No
50,91,1,93555,3,0/80,24,No,0,No,No,Yes,No
27,91,2,92173,1,0/20,1,No,0,No,No,Yes,No
37,128,2,91342,1,3/90,12,No,0,No,No,Yes,Yes
60,78,3,90401,1,4/40,34,No,0,Yes,No,No,No
43,161,2,92093,1,7/60,19,No,464,No,No,Yes,No
62,60,3,92182,3,2/20,36,No,0,No,No,Yes,No
39,161,1,95064,1,4/10,14,No,509,Yes,No,No,No
34,40,4,95054,2,2/00,9,No,0,No,No,Yes,Yes
46,68,1,94720,2,0/20,21,No,0,No,No,Yes,No
46,74,3,94550,1,0/70,22,No,0,No,No,Yes,No
51,55,3,92121,2,2/00,26,No,93,No,No,Yes,No
44,145,1,90630,1,3/50,20,No,0,No,No,No,Yes
60,24,1,94920,2,1/50,35,No,0,No,No,No,No
65,10,1,90210,2,0/80,39,No,0,No,No,Yes,No
58,138,2,90720,1,3/90,33,No,0,Yes,No,Yes,No
37,63,4,91942,3,2/10,12,No,0,No,No,Yes,No
52,54,4,90041,3,0/10,28,No,0,No,No,No,Yes
42,62,3,95064,3,0/90,16,No,0,No,No,Yes,No
54,81,1,91107,3,0/10,29,No,0,No,No,No,No
54,61,3,90601,2,3/00,28,No,0,No,No,Yes,Yes
51,68,1,91711,3,1/60,27,No,0,No,No,Yes,No
59,78,2,90095,1,2/80,35,No,0,No,No,Yes,No
41,165,2,91311,1,7/60,17,No,157,No,No,No,No
43,48,3,95762,2,2/20,17,No,0,No,No,No,Yes
52,155,3,92660,2,7/20,26,Yes,0,No,No,Yes,No
52,158,2,94920,3,3/70,26,Yes,251,No,No,No,Yes
57,52,1,94105,1,1/40,31,No,0,No,No,Yes,No
53,18,4,92507,1,0/80,28,No,0,No,No,No,No
58,42,4,92093,1,1/70,33,No,0,No,No,No,No
59,18,2,94542,3,0/20,33,No,0,No,No,No,No
57,40,2,94304,1,0/30,31,No,0,Yes,Yes,Yes,Yes
27,44,4,93943,2,0/60,2,No,0,Yes,Yes,Yes,No
42,11,1,94015,1,0/20,16,No,87,No,No,No,Yes
52,194,2,91902,2,5/70,26,Yes,0,No,No,Yes,No
49,108,2,95616,2,2/40,23,No,0,No,No,Yes,No
47,12,4,92518,2,0/50,23,No,0,No,No,No,No
45,19,3,93117,1,1/50,19,No,94,No,No,Yes,Yes
25,150,1,92507,1,6/33,1,No,0,No,No,No,No
47,89,4,92647,3,1/90,22,No,0,No,No,Yes,No
44,83,2,95812,3,3/80,19,No,0,Yes,No,No,Yes
30,79,4,91380,2,2/00,3,No,0,No,No,Yes,No
63,102,4,95616,2,3/40,38,No,0,No,No,No,No
50,155,1,92717,1,7/30,24,No,0,No,No,Yes,Yes
40,138,1,92612,1,3/50,16,No,0,No,No,Yes,No
56,51,3,92028,1,1/70,31,No,0,No,No,Yes,Yes
39,80,2,94608,2,1/80,15,No,86,No,No,Yes,Yes
42,135,2,95136,1,3/30,18,No,0,Yes,Yes,Yes,Yes
28,34,4,94949,2,1/50,1,No,162,No,No,No,Yes
58,62,3,91320,3,2/20,32,No,217,No,Yes,Yes,Yes
38,173,2,94305,1,3/30,13,No,243,No,No,No,No
53,20,1,93955,1,0/20,29,No,131,No,No,Yes,Yes
54,42,4,95207,1,2/50,28,No,0,No,No,Yes,Yes
42,28,1,94010,3,0/60,17,No,0,No,No,No,Yes
54,95,1,90254,2,1/90,28,No,0,No,No,Yes,No
66,95,2,94596,3,0/00,42,No,0,No,No,Yes,No
46,34,1,90034,1,0/10,21,No,124,No,No,Yes,No
63,191,2,94131,3,4/30,37,Yes,205,No,No,No,No
63,41,2,90034,1,1/50,38,No,173,No,No,Yes,Yes
58,150,1,92110,1,7/40,34,No,481,No,No,Yes,No
65,91,2,91360,3,0/00,41,No,146,No,No,No,No
35,84,4,94709,2,2/20,9,No,0,No,No,Yes,No
33,73,4,92110,1,3/40,9,No,140,No,No,Yes,No
43,122,1,93106,1,0/30,19,No,0,No,No,Yes,No
30,73,1,90065,2,2/60,5,No,133,No,No,Yes,No
61,20,2,95973,3,0/30,37,No,0,No,No,Yes,No
49,130,4,92677,1,1/10,24,Yes,281,No,Yes,Yes,No
52,85,3,92037,3,3/40,27,Yes,0,No,No,No,No
45,134,2,94550,1,3/30,21,No,0,No,No,Yes,Yes
64,98,3,95678,2,1/80,39,No,80,No,No,Yes,No
26,54,2,91709,3,1/60,1,No,0,Yes,No,No,No
35,41,3,92123,1,2/00,11,No,0,No,No,Yes,No
45,128,4,94928,3,6/00,19,Yes,0,No,No,Yes,No
44,132,3,94115,1,2/60,20,Yes,308,No,No,No,No
34,188,1,94025,3,2/90,8,Yes,0,No,No,Yes,No
65,170,4,94143,2,6/10,41,Yes,0,No,Yes,Yes,Yes
32,14,3,90034,3,0/90,8,No,111,No,No,No,No
41,93,1,95616,3,2/80,15,No,0,No,No,Yes,No
52,79,1,94596,2,2/70,28,No,0,No,No,Yes,Yes
35,79,4,94305,2,2/20,9,No,0,No,No,No,No
51,62,4,90024,3,1/80,26,No,119,No,No,Yes,No
30,95,2,91950,1,0/20,6,No,0,Yes,No,Yes,No
58,60,4,92672,3,1/30,33,No,0,No,No,Yes,No
49,75,1,92374,2,1/50,23,No,0,No,No,No,Yes
63,85,4,91320,2,0/10,38,No,0,No,No,No,Yes
40,143,1,94801,1,4/10,15,No,0,No,No,Yes,No
38,44,2,91320,1,1/70,14,No,0,No,No,No,No
52,31,4,92008,2,0/90,28,No,151,Yes,No,Yes,No
49,13,4,94538,1,0/80,24,No,111,No,No,Yes,No
59,52,4,95616,1,1/50,35,No,0,No,No,Yes,Yes
32,42,1,95136,3,0/20,8,No,102,No,No,Yes,No
30,102,4,91775,3,2/10,4,No,139,No,No,No,Yes
64,143,2,95039,3,6/40,38,Yes,0,Yes,Yes,Yes,No
59,10,4,94063,3,0/70,33,No,0,No,No,Yes,No
62,44,1,90401,3,1/10,37,No,0,No,No,No,No
61,158,2,94720,1,6/00,37,No,306,Yes,Yes,Yes,Yes
53,12,2,92672,2,1/00,26,No,0,No,No,No,Yes
51,59,1,90095,1,1/20,26,No,139,No,No,Yes,No
55,92,1,92130,2,1/90,29,No,0,No,No,No,No
36,82,2,94542,1,2/80,10,No,0,No,No,No,Yes
44,44,4,90509,2,0/00,19,No,0,No,No,No,No
26,182,2,93010,2,3/20,2,Yes,0,No,No,No,No
54,121,2,92121,1,0/40,30,No,0,No,No,Yes,No
35,38,1,95518,1,1/70,11,No,0,No,No,No,Yes
34,92,2,90024,1,2/70,10,No,0,Yes,Yes,No,Yes
28,53,2,94305,3,1/60,3,No,0,No,No,No,No
32,45,3,93611,1,2/30,7,No,83,Yes,No,Yes,No
38,63,1,95422,2,3/60,14,No,0,Yes,No,Yes,No
53,181,1,95051,1,8/10,28,No,0,No,No,Yes,No
26,184,2,94608,3,4/20,1,Yes,577,No,Yes,Yes,Yes
45,33,3,94970,1,0/50,21,No,136,No,Yes,Yes,Yes
58,22,3,90024,1,0/20,33,No,0,No,No,Yes,No
59,99,2,92093,1,2/70,33,No,0,No,No,No,No
45,44,3,90089,2,1/00,18,No,193,No,No,No,No
64,101,4,95134,2,3/40,39,No,0,No,No,No,Yes
30,32,1,94132,2,2/00,3,No,0,No,No,Yes,Yes
40,59,4,94305,1,2/67,16,No,0,No,No,Yes,No
61,25,2,94015,2,0/50,36,No,0,No,No,Yes,Yes
40,140,3,93940,1,5/60,16,Yes,0,No,No,No,No
40,29,1,94720,3,0/75,10,No,0,No,No,Yes,No
43,35,1,90630,1,0/70,19,No,0,No,No,No,No
39,141,4,93302,1,6/30,14,Yes,0,Yes,Yes,Yes,Yes
35,75,4,92672,3,2/00,11,No,79,No,No,No,No
38,58,2,95054,1,2/80,12,No,0,No,No,Yes,No
67,41,2,90024,1,1/10,43,No,0,No,No,No,No
55,42,2,93940,2,2/00,30,No,196,No,No,No,Yes
28,55,3,93940,2,1/10,2,No,0,No,No,No,No
30,18,4,93711,2,0/30,4,No,84,No,No,Yes,No
59,75,4,92121,3,2/30,35,No,0,Yes,No,No,No
26,85,2,95020,1,2/50,2,No,0,No,No,No,No
52,43,4,90089,2,1/10,28,No,0,No,No,No,No
40,149,2,90250,1,3/90,15,No,319,No,No,Yes,Yes
31,25,2,93943,2,1/00,7,No,0,Yes,Yes,Yes,Yes
50,19,4,94005,2,0/40,25,No,103,No,No,Yes,Yes
27,18,1,93524,3,0/40,3,No,0,No,No,No,No
64,13,4,90024,2,0/60,39,No,0,No,No,Yes,No
34,41,1,91765,2,2/40,10,No,0,No,No,No,No
30,139,1,94501,1,4/30,6,No,0,No,No,Yes,No
39,62,3,93955,1,2/33,15,No,131,No,Yes,Yes,Yes
34,51,3,90032,1,2/00,10,No,130,No,No,No,No
40,71,3,93950,1,3/00,15,No,272,No,No,Yes,No
33,145,1,92507,3,2/70,8,Yes,0,No,No,Yes,No
38,45,4,91768,2,1/20,12,No,138,No,No,Yes,No
42,53,4,93023,3,1/90,17,No,0,No,No,Yes,No
37,64,1,94105,3,1/50,13,No,0,No,No,Yes,No
33,39,4,94542,1,0/80,8,No,0,No,No,Yes,No
60,38,3,92182,3,2/20,34,No,0,Yes,No,No,No
28,85,3,94709,1,2/50,4,No,0,No,No,Yes,No
45,61,3,92717,2,2/70,20,No,0,No,No,No,Yes
56,23,1,94610,3,1/20,32,No,127,No,No,Yes,Yes
53,122,1,94305,1,2/40,27,No,330,No,No,No,No
37,72,4,91380,3,0/70,12,No,0,No,No,No,No
47,123,1,90840,1,7/30,21,No,0,No,No,No,No
58,40,1,90057,1,1/60,32,No,0,Yes,Yes,Yes,Yes
52,62,4,95134,2,2/80,26,No,0,No,No,Yes,No
46,113,2,94105,1,3/30,22,No,0,No,No,No,Yes
52,81,4,92634,2,3/80,27,No,0,No,No,No,No
57,25,2,94523,2,0/70,31,No,103,No,No,No,No
66,25,4,94720,2,0/60,41,No,0,No,No,Yes,Yes
30,14,4,95014,3,0/50,5,No,0,No,No,Yes,No
48,19,1,90058,1,0/10,23,No,0,No,No,Yes,No
63,61,1,91942,3,2/50,37,No,0,No,No,No,No
48,21,1,94904,1,0/10,23,No,0,No,No,No,No
34,44,1,94143,1,1/33,10,No,0,No,No,Yes,No
60,42,3,91902,1,1/50,35,No,0,No,No,No,Yes
55,52,1,90095,3,1/40,25,No,207,Yes,No,No,No
50,112,1,92064,1,0/00,24,No,0,No,No,No,No
29,34,1,94301,3,0/40,5,No,0,No,No,No,No
61,83,2,91320,3,1/70,35,No,245,No,No,Yes,No
50,24,4,95133,2,0/40,25,No,137,No,No,Yes,No
37,71,2,90755,2,1/70,13,No,0,No,No,Yes,Yes
64,181,2,93403,2,2/30,40,Yes,0,No,Yes,Yes,Yes
43,75,4,91765,3,0/20,19,No,102,No,No,Yes,No
39,153,2,91614,1,3/00,14,No,0,No,No,No,No
34,19,4,91711,2,0/40,10,No,0,No,No,No,No
29,31,4,91775,2,1/50,2,No,0,No,No,No,Yes
33,178,3,94720,1,8/50,8,Yes,0,Yes,Yes,Yes,No
60,65,2,90245,1,1/50,35,No,220,No,No,No,Yes
49,8,1,94720,1,0/30,25,No,97,No,No,No,No
54,92,2,92374,1,1/10,28,No,0,No,No,Yes,No
59,145,4,95125,1,1/80,34,Yes,198,No,No,Yes,No
42,85,1,93065,3,3/70,17,No,272,No,No,No,No
62,149,1,92130,1,4/70,38,No,0,No,No,Yes,No
63,9,4,94707,2,0/60,38,No,100,No,No,Yes,Yes
57,164,2,94607,3,3/80,31,Yes,422,No,Yes,Yes,Yes
61,40,3,95816,2,0/50,36,No,100,Yes,No,No,No
35,54,1,93943,3,2/50,10,No,0,No,No,No,Yes
33,140,1,95814,1,4/60,8,No,0,No,No,Yes,No
31,18,1,91711,3,0/40,7,No,0,No,No,No,No
51,12,4,95818,1,1/00,27,No,0,Yes,No,Yes,No
55,140,2,94720,1,2/70,29,No,0,No,No,Yes,No
38,24,2,94588,3,0/80,12,No,0,No,No,Yes,Yes
38,60,2,92806,1,1/80,12,No,0,No,No,Yes,No
53,50,2,92660,3,0/80,27,No,0,No,No,Yes,No
62,44,1,92612,2,1/90,38,No,0,No,No,No,Yes
35,51,4,94596,2,2/20,9,No,110,No,No,Yes,No
46,34,2,90840,1,1/30,21,No,116,No,No,No,No
60,33,2,90095,2,0/50,35,No,0,No,No,Yes,No
63,63,2,92507,1,1/50,38,No,0,No,No,Yes,No
43,22,2,90025,3,0/00,18,No,0,No,No,No,No
33,104,2,94542,3,3/60,7,Yes,0,No,No,No,Yes
43,75,3,90041,3,0/30,19,No,0,No,No,No,No
62,75,2,92709,3,1/70,36,No,0,No,No,No,No
48,62,4,91367,3,3/60,23,No,83,No,No,No,Yes
38,48,1,90034,1,1/80,14,No,169,No,No,No,No
36,73,2,95035,1,2/80,10,No,0,No,No,Yes,Yes
49,135,2,90064,1,1/40,25,No,82,No,No,Yes,Yes
61,61,3,92177,3,2/20,35,No,117,No,No,Yes,Yes
49,78,3,95616,2,2/00,22,No,0,No,No,Yes,No
59,40,3,94102,3,0/90,34,No,0,No,No,Yes,No
30,44,1,95211,3,0/20,6,No,0,No,No,No,Yes
44,45,2,94111,1,2/50,20,No,0,No,No,Yes,No
67,18,2,92130,1,0/40,41,No,0,No,No,Yes,No
59,53,4,90035,3,2/30,35,No,174,No,No,Yes,No
37,11,3,94112,2,0/10,11,No,0,No,No,No,No
50,38,3,94143,2,0/60,24,No,0,No,No,Yes,No
56,28,1,94040,2,1/50,31,No,0,Yes,Yes,Yes,Yes
29,35,2,94040,1,0/30,3,No,88,No,Yes,Yes,Yes
55,81,3,92843,2,1/70,29,No,171,No,No,Yes,No
48,90,2,94590,3,0/80,22,No,205,No,No,No,No
32,115,1,90064,1,4/00,8,No,0,No,No,No,No
47,78,1,92093,2,0/20,22,No,0,No,No,Yes,No
46,30,4,94301,3,1/90,21,No,0,No,No,Yes,No
33,39,4,95630,1,0/80,7,No,0,No,No,Yes,Yes
39,69,3,94123,1,0/10,13,No,0,No,No,No,No
60,29,3,93943,1,0/20,35,No,79,No,No,Yes,Yes
39,54,4,94108,2,2/20,15,No,0,No,No,No,Yes
34,60,3,90071,1,2/80,10,No,0,No,Yes,Yes,Yes
55,99,1,91768,3,0/10,30,No,0,No,No,No,No
67,51,3,94117,1,2/20,42,No,0,No,No,Yes,Yes
40,53,3,94025,3,0/50,14,No,0,Yes,Yes,Yes,Yes
44,111,2,91911,2,5/30,20,Yes,0,No,No,Yes,No
56,79,3,94588,1,0/80,30,No,302,No,No,No,No
50,90,1,95616,2,2/80,25,No,0,No,No,Yes,No
31,18,2,92115,1,0/30,5,No,124,No,No,Yes,Yes
66,73,3,95817,1,2/40,41,No,0,No,No,No,No
43,59,3,95039,3,0/80,18,No,91,No,No,Yes,No
58,40,2,95833,1,0/30,32,No,0,No,No,No,No
33,41,1,92028,2,1/50,9,No,0,No,Yes,Yes,Yes
33,53,1,91380,3,2/10,9,No,0,No,No,No,No
32,128,2,93117,1,4/33,8,No,0,No,No,Yes,No
55,145,2,92037,3,6/00,30,Yes,0,No,No,Yes,No
40,28,2,90404,3,0/80,14,No,0,No,No,No,No
54,155,1,90095,1,1/00,28,No,256,No,No,Yes,Yes
36,195,2,95747,1,3/00,11,No,0,No,No,Yes,Yes
35,50,4,92182,2,2/20,9,No,0,No,No,No,No
44,48,3,92735,3,0/80,19,No,0,No,No,No,Yes
38,81,1,94583,2,3/60,14,No,0,No,No,Yes,Yes
30,50,1,91030,1,1/50,4,No,0,No,No,No,No
39,21,3,95518,2,0/20,13,No,0,No,No,Yes,No
35,142,2,90250,1,0/00,9,No,0,Yes,No,Yes,No
41,64,4,91604,1,0/40,16,No,0,No,No,Yes,No
56,91,1,94939,3,3/00,26,No,0,No,No,Yes,Yes
52,74,1,96064,2,2/60,28,No,0,No,No,Yes,Yes
29,182,1,95354,3,3/70,4,Yes,0,No,No,Yes,No
38,82,4,95616,1,2/67,14,No,0,No,No,No,No
51,45,4,95616,1,2/60,25,No,0,No,No,No,No
45,85,2,95136,1,3/20,21,No,0,Yes,No,Yes,No
51,133,1,90291,1,0/60,26,No,328,No,No,No,No
53,22,1,91304,2,0/50,26,No,0,No,No,Yes,Yes
50,24,4,94305,2,0/50,26,No,0,No,No,No,Yes
59,38,3,94132,3,2/20,33,No,178,Yes,Yes,Yes,Yes
57,80,2,92647,3,0/00,32,No,0,No,No,No,No
45,33,3,92374,1,0/50,21,No,108,No,No,Yes,No
27,41,4,93023,3,1/80,1,No,147,No,No,No,No
40,90,4,94063,2,1/10,15,No,0,Yes,No,Yes,No
39,89,1,92037,3,2/80,13,No,153,No,No,Yes,Yes
26,8,2,94550,3,0/90,1,No,0,No,No,No,Yes
27,85,1,94117,1,1/90,2,No,0,No,No,Yes,Yes
55,53,3,94550,1,1/70,30,No,0,No,No,Yes,No
64,20,3,93109,3,0/10,39,No,0,No,No,No,No
41,9,1,91911,1,1/00,17,No,0,No,No,Yes,Yes
46,25,4,95747,1,0/60,22,No,0,No,No,Yes,Yes
43,114,1,92325,1,1/70,19,No,0,No,No,Yes,No
29,49,4,94305,3,2/10,3,No,0,No,No,No,No
58,12,4,95929,3,0/70,32,No,0,No,No,Yes,No
45,50,3,91902,2,2/50,18,No,0,No,No,Yes,No
53,30,4,94609,2,0/20,28,No,0,No,No,Yes,No
45,32,4,92399,1,0/60,21,No,77,No,No,No,Yes
32,41,4,94706,2,2/00,7,No,0,No,No,No,No
56,25,3,95123,2,0/10,31,No,0,No,No,No,No
31,29,1,90630,1,0/30,5,No,0,No,No,No,No
29,50,4,94040,2,1/70,4,No,0,No,No,Yes,No
48,79,3,94542,1,0/70,24,No,0,No,No,Yes,Yes
36,110,1,94110,1,3/80,11,No,0,No,No,Yes,Yes
36,40,2,92518,2,1/67,9,No,129,Yes,No,Yes,No
41,18,1,90024,3,0/60,16,No,0,No,No,No,Yes
48,48,1,94086,1,0/30,23,No,0,No,No,No,No
33,19,2,95370,2,1/00,9,No,92,No,No,Yes,No
31,35,1,94025,1,1/33,7,No,131,No,No,No,Yes
48,133,2,90073,2,3/10,22,Yes,0,No,No,Yes,No
59,19,2,95762,2,0/50,34,No,0,No,No,Yes,No
41,83,4,94025,1,2/67,17,No,0,No,No,Yes,No
42,39,3,96091,3,2/10,18,No,0,No,No,No,No
62,38,3,92354,2,0/50,37,No,0,No,No,No,No
62,63,1,95929,3,2/50,36,No,0,No,No,Yes,Yes
51,85,3,94305,2,2/00,24,No,0,No,No,No,No
48,14,4,94305,1,1/00,24,No,0,No,No,Yes,No
56,64,4,90210,1,1/50,32,No,0,No,No,Yes,No
62,124,1,95023,1,3/80,38,No,405,No,No,Yes,No
53,20,1,94131,1,0/20,29,No,0,Yes,Yes,Yes,Yes
62,33,3,95134,3,0/10,38,No,0,No,No,Yes,No
28,80,3,95819,1,2/50,4,No,0,No,No,Yes,No
61,35,2,90025,3,0/20,35,No,0,No,No,Yes,No
48,74,3,91109,1,0/70,24,No,0,Yes,No,Yes,No
50,32,2,94304,2,0/70,25,No,0,No,No,Yes,No
58,73,4,93109,1,0/70,33,No,241,No,No,No,No
53,41,2,94080,1,0/80,29,No,0,No,No,Yes,No
65,18,1,95621,2,1/50,40,No,0,No,No,Yes,No
50,64,1,92037,2,2/67,23,No,0,No,No,No,No
50,44,2,92093,2,0/70,25,No,192,No,No,Yes,No
41,109,3,94801,1,1/00,16,No,0,Yes,No,Yes,No
43,71,3,95054,3,0/30,19,No,179,No,No,No,No
55,79,2,94608,1,1/10,29,No,0,Yes,No,Yes,No
33,30,2,95054,2,1/00,9,No,0,No,No,Yes,No
44,82,2,95521,1,0/40,19,No,0,No,No,Yes,Yes
47,101,3,91950,2,2/00,20,No,270,No,No,Yes,No
43,13,2,94709,2,0/10,18,No,0,No,Yes,Yes,Yes
59,59,3,91365,3,1/40,33,No,0,No,No,No,No
65,64,2,94928,1,1/50,40,No,0,No,No,No,Yes
28,188,2,92350,1,4/50,2,No,0,Yes,No,Yes,No
58,28,2,90095,1,0/30,32,No,148,No,No,No,No
33,120,2,92614,3,4/20,8,Yes,76,No,No,No,Yes
46,19,3,94105,2,0/50,20,No,97,Yes,No,Yes,No
47,49,3,92152,2,2/20,21,No,0,Yes,No,No,No
32,99,2,91902,3,4/50,6,No,249,No,No,Yes,No
58,95,1,94304,3,3/00,28,No,0,No,No,No,No
32,81,4,95112,3,1/80,7,No,0,No,No,Yes,No
46,73,2,95616,3,0/80,20,No,264,No,Yes,Yes,Yes
35,193,2,91765,1,6/50,11,No,0,No,No,No,Yes
53,115,2,90095,3,0/50,27,Yes,0,No,No,No,No
55,41,2,93003,3,0/60,30,No,0,No,No,Yes,Yes
63,80,2,90401,3,1/70,37,No,0,No,No,Yes,Yes
45,90,4,94143,2,1/10,20,No,0,No,No,Yes,Yes
58,41,1,94305,1,0/20,32,No,81,No,No,Yes,No
50,102,2,91103,1,6/30,24,No,0,No,No,Yes,No
37,59,1,94234,3,1/50,13,No,0,No,No,No,Yes
52,83,1,92521,1,3/10,26,Yes,0,No,No,Yes,No
35,180,1,94010,3,3/60,11,Yes,571,No,Yes,Yes,Yes
58,61,3,91910,3,2/20,32,No,0,No,No,Yes,Yes
37,59,4,94720,3,0/20,11,No,0,No,No,No,No
35,85,4,95351,3,2/10,10,No,0,No,No,No,Yes
31,13,1,93727,3,0/50,7,No,0,No,No,Yes,No
58,151,3,94022,2,0/60,34,Yes,0,No,No,No,No
43,44,3,94577,2,1/00,16,No,0,No,No,Yes,No
43,53,3,92115,3,0/80,18,No,154,No,No,No,No
54,133,1,95747,2,5/00,30,Yes,0,No,No,No,Yes
53,31,3,91320,3,0/90,27,No,78,No,No,Yes,No
32,101,4,90232,2,2/20,7,No,0,No,No,Yes,No
37,61,3,95131,1,2/80,13,No,0,No,No,No,No
34,68,3,90095,2,2/60,10,No,0,No,No,No,No
51,21,4,94143,1,0/80,26,No,0,No,No,Yes,No
49,149,2,90024,1,0/40,25,No,0,No,No,Yes,No
54,75,1,93555,3,1/40,24,No,0,No,No,No,No
37,55,1,95630,3,2/50,12,No,0,No,No,Yes,No
57,81,2,94305,1,3/70,32,No,226,No,No,Yes,Yes
37,179,1,91768,1,8/60,12,No,0,No,No,Yes,No
32,81,2,90601,2,3/40,7,Yes,0,No,No,No,Yes
48,42,1,94611,2,1/20,22,No,0,No,No,No,No
44,199,2,94607,1,6/67,20,No,0,No,No,Yes,No
50,18,1,93117,2,0/50,23,No,0,No,No,Yes,Yes
44,28,1,91604,3,0/30,19,No,0,No,No,Yes,No
54,80,4,95006,3,2/60,28,No,143,No,No,No,No
37,79,1,91330,2,3/60,13,No,104,No,No,Yes,No
34,52,2,93940,2,1/00,7,No,0,No,No,Yes,No
32,18,2,92007,2,0/30,6,No,0,No,No,Yes,No
63,52,4,91361,1,1/70,38,No,218,No,No,Yes,Yes
56,15,4,92093,3,0/70,30,No,102,No,No,No,No
37,84,4,93943,3,0/70,12,No,0,No,No,Yes,No
66,114,1,92521,3,0/80,41,No,0,No,No,Yes,Yes
38,41,3,95521,3,0/50,13,No,0,No,No,No,Yes
35,29,3,95354,1,0/90,9,No,126,No,No,Yes,No
61,23,1,95521,1,0/10,36,No,96,No,No,No,No
52,84,1,94132,1,2/40,26,No,0,No,No,Yes,No
57,60,3,93407,1,1/70,32,No,0,Yes,Yes,Yes,Yes
47,13,3,94545,2,0/67,20,No,0,No,No,Yes,No
50,45,2,90813,3,0/60,25,No,0,No,No,No,No
36,83,1,90638,1,2/80,11,No,0,No,No,No,No
45,102,4,92037,2,4/70,21,Yes,81,No,No,No,No
58,58,4,90034,3,2/30,34,No,169,No,No,Yes,No
27,134,1,93106,2,1/70,1,Yes,307,No,No,Yes,No
27,130,3,94801,2,2/90,1,Yes,0,No,No,No,No
48,148,2,91311,1,3/30,24,No,0,No,Yes,Yes,Yes
46,92,1,92886,2,0/20,21,No,0,No,No,No,No
32,142,4,90095,2,6/20,8,Yes,120,No,Yes,Yes,Yes
54,62,4,94720,1,0/70,29,No,0,No,No,No,Yes
31,50,1,93106,1,1/50,5,No,0,No,No,Yes,No
42,29,1,94928,3,0/60,17,No,0,No,No,Yes,No
30,85,2,91910,1,2/50,5,No,293,Yes,Yes,Yes,Yes
41,78,4,95616,1,0/40,16,No,0,No,No,Yes,No
44,85,4,92054,3,1/90,19,No,0,No,No,Yes,Yes
37,89,2,91711,2,1/70,13,No,0,No,No,Yes,No
51,33,3,92866,3,0/90,25,No,0,No,No,Yes,Yes
30,42,1,90034,3,2/10,6,No,0,No,No,Yes,No
36,31,4,94022,1,1/70,11,No,124,No,No,Yes,Yes
65,143,4,95616,2,6/60,40,Yes,0,No,No,Yes,No
33,35,4,95616,1,0/80,7,No,0,No,No,Yes,No
58,22,1,94608,2,0/10,34,No,0,No,No,Yes,No
34,45,1,92038,1,1/70,10,No,84,No,No,No,No
38,119,2,94545,1,3/30,13,No,0,No,No,No,No
59,43,4,95616,1,1/30,35,No,0,No,No,Yes,No
37,75,3,94704,2,0/90,11,No,0,No,No,Yes,No
59,121,1,91423,1,4/30,35,No,0,No,No,Yes,No
47,63,1,95521,3,0/80,23,No,0,No,No,Yes,No
48,58,2,94005,1,1/70,24,No,0,No,No,No,No
38,184,3,91311,1,8/00,12,Yes,0,No,No,Yes,No
34,155,2,92780,1,6/50,10,No,0,No,No,Yes,Yes
44,69,3,90095,2,2/67,17,No,0,No,No,No,No
33,188,2,95054,2,7/00,7,Yes,581,No,No,No,No
47,38,3,91101,2,0/60,21,No,0,Yes,No,No,No
